obs_name,method_cluster,selected_as_cancer_cluster,signed_distance_to_selected_cancer_cluster_boundary,x,y,annotation_optional_validation_only,score_cholesterol_biosynthesis,score_immune_activation,score_proliferation,score_hypoxia_stress
19_4728,1,True,-143.29716,1611.9138,8421.711,Tumor,-0.17691031,-0.15783484,-0.1512911,0.13336237
19_4732,1,True,-47.96425,1614.0186,5835.3223,Tumor,0.092886284,-0.15783484,-0.1512911,0.051773284
19_4733,1,True,-181.23207,1615.0272,7452.857,Tumor,-0.17691031,-0.15783484,0.55838305,0.30289274
19_4737,5,False,904.90643,1618.6672,3295.4146,CAF,0.2960868,-0.15783484,-0.1512911,-0.041671056
19_4738,1,True,-22.637598,1608.0529,4496.9277,Tumor,0.2507072,0.091018915,-0.1512911,0.30289274
19_4739,1,True,-31.726475,1618.0835,4723.5728,Tumor,0.73229975,-0.15783484,1.5947119,0.9724562
19_4741,1,True,-49.66615,1612.9661,6569.5654,Tumor,-0.17691031,-0.15783484,-0.1512911,0.5775106
19_4745,5,False,850.61304,1616.6779,3370.2126,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_4746,1,True,-44.551132,1611.6234,5861.0825,Tumor,0.68692017,-0.15783484,-0.1512911,-0.25734973
19_4747,1,True,-27.142618,1615.0022,6595.9165,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4749,5,False,318.12903,1618.9832,4089.1982,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4752,5,False,1032.8213,1622.4993,3131.9548,Fibroblasts,0.6826098,0.33987266,-0.1512911,-0.25734973
19_4753,6,False,68.87273,1618.8,4427.799,Tumor,4.0541244,-0.15783484,0.9735157,0.40126544
19_4754,1,True,-68.202415,1622.4136,5733.7607,Tumor,-0.17691031,-0.15783484,0.55838305,-0.041671056
19_4755,5,False,339.2882,1615.545,4066.3938,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_4756,6,False,25.20532,1613.3419,4641.689,Plasma_IgG,-0.17691031,-0.15783484,0.55838305,0.13336237
19_4757,1,True,-47.625904,1622.7749,5773.1313,Tumor,0.8159776,-0.15783484,-0.1512911,-0.25734973
19_4760,6,False,36.249428,1617.2458,5163.7256,Tumor,-0.17691031,-0.15783484,-0.1512911,0.4424854
19_4761,6,False,23.474018,1618.8591,6622.7837,unknown,-0.17691031,-0.15783484,-0.1512911,0.64478946
19_4767,1,True,-128.55188,1624.9221,7705.9688,Tumor,1.3452911,-0.15783484,-0.1512911,-0.0062302863
19_4771,5,False,1053.1384,1626.9496,3104.5498,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4775,6,False,30.28594,1636.2711,7914.8164,CAM,0.5129384,0.091018915,-0.1512911,0.5600834
19_4776,5,False,1004.6251,1622.6364,3166.1995,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4780,4,False,620.4301,1629.4187,3751.3955,Plasma_IgG,1.4716846,-0.15783484,0.84780395,-0.25734973
19_4781,4,False,154.38356,1622.22,4341.8022,Plasma_IgG,0.092886284,-0.15783484,0.84780395,-0.041671056
19_4782,6,False,48.233154,1623.1193,5529.0444,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4792,1,True,-34.074215,1626.8934,4597.64,Tumor,0.7988958,-0.15783484,-0.1512911,0.2094484
19_4793,1,True,-37.442726,1629.9332,5206.209,Tumor,0.81142557,-0.15783484,-0.1512911,0.75262636
19_4794,5,False,83.58509,1627.8438,5420.133,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4796,1,True,-38.07832,1628.2498,8083.436,Tumor,0.5144709,-0.15783484,-0.1512911,0.30289274
19_4797,1,True,-288.05246,1629.9022,8754.109,Tumor,-0.17691031,-0.15783484,-0.1512911,0.86236584
19_4800,1,True,-132.34123,1628.2167,7672.5757,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4805,5,False,708.9888,1631.134,3567.7812,Plasma_IgG,-0.17691031,-0.15783484,1.5713848,-0.25734973
19_4806,5,False,501.98114,1632.0576,3880.5222,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.2094484
19_4807,1,True,-25.597507,1636.642,4544.8403,Tumor,0.44953793,0.65256256,-0.1512911,0.6001605
19_4812,1,True,-26.810831,1636.1117,4627.534,Tumor,1.1726292,-0.15783484,0.57617694,0.30289274
19_4813,1,True,-56.325966,1629.6278,5017.517,Tumor,0.35965616,0.091018915,2.0008135,0.18558675
19_4814,1,True,-48.221798,1641.9564,5913.1255,Tumor,-0.17691031,0.47779295,0.57617694,0.084492885
19_4815,1,True,-82.51452,1634.0946,6718.303,Tumor,0.35965616,-0.15783484,-0.1512911,0.25407732
19_4818,1,True,-35.682415,1627.7587,4496.0864,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_4821,1,True,-62.189644,1637.0669,5797.984,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4825,5,False,1105.7959,1634.7676,3037.4954,Fibroblasts,-0.17691031,0.091018915,-0.1512911,0.26745197
19_4826,6,False,683.5711,1638.875,3600.916,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4827,0,False,668.70337,1641.6069,3623.7244,Plasma_IgG,0.37521258,-0.15783484,-0.1512911,-0.041671056
19_4828,1,True,-57.567474,1636.194,6533.504,CAM,-0.17691031,-0.15783484,-0.1512911,0.82871234
19_4829,1,True,-36.053814,1639.2932,7145.629,Tumor,-0.17691031,-0.15783484,-0.1512911,0.4497882
19_4832,5,False,742.2763,1636.4377,3507.1267,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_4833,1,True,-65.035835,1635.3956,5263.695,Tumor,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_4834,1,True,-67.89755,1643.4585,6686.0684,Tumor,-0.17691031,-0.15783484,-0.1512911,0.5775106
19_4840,4,False,269.357,1642.9409,4131.8022,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,-0.0062302863
19_4841,1,True,-71.70842,1639.7871,7192.527,Tumor,-0.17691031,-0.15783484,0.57617694,0.3257316
19_4842,1,True,-188.25325,1638.1006,7314.216,Tumor,-0.17691031,-0.15783484,-0.1512911,0.44827735
19_4843,1,True,-129.92648,1641.871,7253.7744,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4844,1,True,-54.158504,1641.695,7860.93,CAM,-0.17691031,-0.15783484,0.84780395,0.8389895
19_4845,5,False,1077.5808,1640.1011,3067.2656,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4848,5,False,1126.7637,1642.0723,3008.881,Fibroblasts,0.546181,-0.15783484,-0.1512911,-0.25734973
19_4849,4,False,231.60918,1653.5203,4170.4595,Plasma_IgG,0.092886284,-0.15783484,0.40942973,0.59591997
19_4850,1,True,-135.82645,1641.118,7639.5923,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4853,5,False,653.38055,1645.2446,3646.8206,M1_macrophages,-0.17691031,0.091018915,0.40942973,-0.25734973
19_4854,6,False,30.167929,1635.8575,4693.7954,Tumor,1.6651798,-0.15783484,0.55838305,0.469756
19_4855,6,False,69.05852,1644.7004,7999.927,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4856,1,True,-158.81473,1639.2224,8416.946,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4860,6,False,28.523067,1639.8402,8233.236,Tumor,0.35965616,-0.15783484,0.40942973,-0.25734973
19_4863,4,False,303.21182,1645.9402,4090.5066,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4864,4,False,160.33598,1644.8999,4291.4517,Plasma_IgG,0.5290993,-0.15783484,1.5947119,0.14066516
19_4865,6,False,89.16072,1645.0743,4893.7563,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,0.051773284
19_4866,6,False,108.17609,1647.3936,6392.765,CAM,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_4868,4,False,151.9599,1645.7905,4313.1753,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4870,5,False,905.75165,1652.1189,3267.3179,CAF,-0.17691031,-0.15783484,-0.1512911,0.7931893
19_4871,6,False,25.597507,1646.4462,4568.486,Tumor,0.2507072,-0.15783484,0.9735157,0.14066516
19_4874,5,False,703.4922,1654.1473,3546.684,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4875,4,False,171.70113,1648.4589,4261.4556,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4876,1,True,-112.66907,1641.8599,7734.823,Tumor,-0.17691031,-0.15783484,0.57617694,-0.25734973
19_4883,4,False,143.39508,1648.0365,4341.911,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4890,1,True,-79.73366,1649.081,5751.267,Tumor,-0.17691031,-0.15783484,-0.1512911,0.084492885
19_4891,5,False,48.140865,1653.3632,8167.2383,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_4894,6,False,38.07832,1653.159,8112.237,CAF,-0.17691031,-0.15783484,0.40942973,0.30289274
19_4901,4,False,129.52977,1649.0625,4363.5435,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4904,6,False,44.551132,1656.091,5858.3545,Tumor,0.6981838,-0.15783484,-0.1512911,-0.0062302863
19_4907,1,True,-71.62283,1655.5404,8303.117,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4908,5,False,1009.36,1651.8639,3140.5652,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_4909,1,True,-62.37259,1654.7139,5225.158,Tumor,-0.17691031,-0.15783484,0.86171067,-0.0062302863
19_4912,1,True,-49.791237,1659.7013,4990.4,Tumor,0.68692017,-0.15783484,-0.1512911,-0.25734973
19_4915,5,False,1050.6926,1658.3015,3087.6555,Fibroblasts,0.5144709,0.091018915,-0.1512911,-0.25734973
19_4916,1,True,-37.971375,1660.544,5028.379,Tumor,0.25930268,-0.15783484,1.7902284,0.5532429
19_4917,6,False,45.920094,1659.837,6585.992,CAF,-0.17691031,-0.15783484,-0.1512911,1.6385919
19_4918,1,True,-202.87244,1657.4277,8465.377,Tumor,0.68692017,-0.15783484,-0.1512911,0.18558675
19_4920,5,False,571.04346,1655.6064,3801.8765,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_4924,1,True,-223.43652,1657.225,7458.556,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4927,5,False,343.63745,1656.6128,4040.4456,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4928,1,True,-41.76704,1661.5388,4777.245,Tumor,0.2507072,0.091018915,2.8096707,0.73338914
19_4929,1,True,-96.30805,1665.1069,7755.839,Tumor,-0.17691031,-0.15783484,-0.1512911,0.26745197
19_4930,4,False,283.52777,1657.775,4106.4844,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4931,6,False,42.604805,1670.2435,4472.75,Tumor,0.793004,-0.15783484,3.1862283,1.1249622
19_4932,1,True,-265.33133,1662.6565,8619.448,Tumor,0.092886284,-0.15783484,-0.1512911,0.7655042
19_4933,6,False,91.44088,1672.4998,4400.2676,Tumor,0.68692017,0.091018915,0.6654216,0.24344066
19_4934,1,True,-112.018,1662.3134,7226.195,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4935,6,False,49.869617,1663.881,8223.773,Tumor,0.6294527,-0.15783484,-0.1512911,-0.041671056
19_4939,1,True,-242.86765,1663.4349,8574.059,Tumor,0.25930268,-0.15783484,-0.1512911,-0.0062302863
19_4940,1,True,-290.6735,1665.3447,8881.557,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4942,5,False,1025.257,1664.9136,3113.4358,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4943,1,True,-30.167929,1665.3036,4700.3555,Tumor,2.2643275,-0.15783484,-0.1512911,-0.0062302863
19_4944,1,True,-83.96958,1667.6709,7187.117,Tumor,-0.17691031,-0.15783484,-0.1512911,0.2094484
19_4945,1,True,-205.94347,1667.724,7494.8984,Tumor,0.35965616,-0.15783484,-0.1512911,0.5632004
19_4947,1,True,-118.63895,1665.7925,8349.002,Tumor,1.3052682,-0.15783484,1.3750957,0.051773284
19_4949,6,False,28.531603,1658.6378,4610.0234,Tumor,0.092886284,-0.15783484,0.55838305,-0.25734973
19_4950,4,False,187.12308,1667.8009,4216.068,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4951,1,True,-58.130566,1663.2764,5199.227,Tumor,0.25930268,-0.15783484,-0.1512911,0.30289274
19_4952,1,True,-86.52838,1666.9596,7725.369,Tumor,0.37521258,-0.15783484,-0.1512911,1.0166237
19_4959,1,True,-183.81567,1672.8762,8432.353,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_4970,1,True,-240.18353,1669.2904,7360.575,Tumor,-0.17691031,-0.15783484,-0.1512911,0.084492885
19_4972,1,True,-212.77283,1678.9862,8543.999,Tumor,1.572038,-0.15783484,-0.1512911,0.26745197
19_4975,5,False,1106.4928,1669.6317,3008.6252,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4976,6,False,659.617,1668.0546,3600.9783,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_4985,4,False,115.496506,1681.1532,4322.216,Plasma_IgG,-0.17691031,-0.15783484,0.86171067,0.469756
19_4986,1,True,-141.72336,1678.0596,7251.415,Tumor,-0.17691031,-0.15783484,-0.1512911,0.084492885
19_4987,1,True,-159.53445,1684.5834,8408.563,Tumor,0.37521258,-0.15783484,-0.1512911,-0.25734973
19_4988,1,True,-187.66191,1676.7567,8480.429,Tumor,0.73229975,-0.15783484,-0.1512911,0.051773284
19_4990,1,True,-89.829285,1677.3146,5251.629,Tumor,0.2507072,-0.15783484,0.55838305,1.0299985
19_4995,1,True,-35.198513,1678.2349,4514.5986,Tumor,1.239043,-0.15783484,1.285851,0.26745197
19_4996,1,True,-34.398228,1683.6481,5180.8755,Tumor,1.239043,-0.15783484,-0.1512911,0.2094484
19_4998,1,True,-49.869617,1682.577,8270.006,Tumor,0.25930268,-0.15783484,0.84780395,0.69939685
19_4999,1,True,-309.43268,1679.9883,8738.772,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5001,1,True,-91.014626,1677.436,7833.643,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5002,5,False,78.11044,1681.3428,8154.711,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5006,1,True,-214.20491,1682.3425,7470.153,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5007,1,True,-172.7854,1684.5131,7525.884,Tumor,0.2507072,-0.15783484,-0.1512911,-0.25734973
19_5008,1,True,-277.33148,1681.8724,8656.324,Tumor,0.546181,-0.15783484,-0.1512911,-0.25734973
19_5010,6,False,22.657831,1675.8146,4615.9614,Tumor,-0.17691031,-0.15783484,0.55838305,0.44827735
19_5016,5,False,86.20141,1687.0645,5558.783,Plasma_IgG,0.5129384,-0.15783484,-0.1512911,-0.25734973
19_5017,1,True,-49.710903,1685.9816,7914.604,Tumor,0.092886284,-0.15783484,-0.1512911,0.051773284
19_5018,4,False,111.7361,1679.949,4349.0493,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5023,6,False,61.27023,1682.2301,7975.7593,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5024,6,False,39.621704,1687.4751,4744.507,Tumor,0.7842675,-0.15783484,1.6509497,0.48250782
19_5025,1,True,-81.88136,1687.6184,5361.708,Tumor,-0.17691031,-0.15783484,-0.1512911,0.51857144
19_5026,1,True,-85.147415,1679.1943,7674.158,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_5027,1,True,-55.78707,1687.7236,7893.2563,Tumor,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_5028,1,True,-37.97635,1683.0652,6905.467,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_5029,5,False,355.3312,1684.6527,4017.6238,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5030,1,True,-91.238434,1691.7692,7784.1587,Tumor,0.2507072,-0.15783484,-0.1512911,-0.25734973
19_5032,1,True,-52.886787,1699.4642,5220.871,Tumor,0.63518304,-0.15783484,-0.1512911,0.44827735
19_5034,5,False,71.150345,1692.8807,8053.6836,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_5036,5,False,675.80853,1693.5934,3542.5603,Plasma_IgG,0.092886284,-0.15783484,0.57617694,-0.25734973
19_5037,1,True,-29.979311,1690.8992,4542.9585,Tumor,0.63518304,-0.15783484,0.86171067,0.084492885
19_5038,6,False,76.90812,1709.1664,5472.0635,Plasma_IgG,2.0480618,-0.15783484,-0.1512911,1.7267166
19_5045,1,True,-111.5929,1695.7463,7814.2573,Tumor,-0.17691031,-0.15783484,-0.1512911,0.469756
19_5047,5,False,1078.5596,1688.97,3030.5012,Fibroblasts,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_5048,5,False,375.49594,1692.5068,3994.3008,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_5049,6,False,263.65903,1692.0352,4112.326,Plasma_IgG,0.2507072,-0.15783484,-0.1512911,-0.25734973
19_5053,5,False,73.70891,1689.4031,8124.5854,CAF,-0.17691031,0.091018915,-0.1512911,-0.0062302863
19_5054,1,True,-93.191605,1691.0682,8312.911,Tumor,0.092886284,-0.15783484,0.86171067,0.2094484
19_5055,1,True,-293.38962,1696.9286,8777.414,Tumor,0.5290993,-0.15783484,-0.1512911,0.14066516
19_5058,1,True,-39.621704,1687.695,4784.128,Tumor,-0.17691031,1.7058308,-0.1512911,0.051773284
19_5059,1,True,-95.61938,1691.8008,5717.9795,Tumor,-0.17691031,-0.15783484,0.84780395,0.2094484
19_5062,5,False,619.4944,1690.5275,3638.9153,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5064,5,False,930.99963,1692.381,3207.7012,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5065,4,False,870.6146,1699.4921,3275.9849,Plasma_IgA,-0.17691031,0.8954334,-0.1512911,-0.25734973
19_5066,6,False,37.971375,1698.0101,5022.2056,Tumor,0.2507072,0.091018915,1.1368978,0.4424854
19_5068,1,True,-56.76762,1705.1981,7685.9917,Tumor,-0.17691031,-0.15783484,-0.1512911,0.33561233
19_5074,4,False,200.06364,1693.9357,4181.8325,Plasma_IgG,0.2960868,-0.15783484,0.61462086,-0.0062302863
19_5075,1,True,-52.030594,1702.5574,4809.227,Tumor,1.9788234,-0.15783484,-0.1512911,0.13336237
19_5076,4,False,105.07156,1692.4913,5495.867,Plasma_IgG,0.546181,-0.15783484,-0.1512911,-0.25734973
19_5080,5,False,996.23083,1700.9512,3125.6309,CAF,-0.17691031,0.091018915,-0.1512911,-0.25734973
19_5081,6,False,28.217989,1699.3192,4661.9116,Tumor,1.3767688,-0.15783484,0.57617694,0.6348546
19_5084,1,True,-22.657831,1696.9661,4624.085,Tumor,1.0020964,-0.15783484,0.84780395,0.26745197
19_5085,6,False,37.157463,1701.8557,4580.055,Tumor,1.0857742,-0.15783484,1.575272,1.5690414
19_5086,1,True,-120.81267,1702.7994,7202.8267,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5093,4,False,238.28127,1698.9003,4136.9507,Plasma_IgG,-0.17691031,-0.15783484,0.40942973,-0.25734973
19_5094,1,True,-252.30103,1702.4254,8944.509,Tumor,1.0827475,-0.15783484,-0.1512911,-0.041671056
19_5100,1,True,-107.19395,1704.5287,5762.7285,Tumor,-0.17691031,0.47779295,-0.1512911,0.48250782
19_5102,6,False,37.99075,1706.4493,4489.1577,Tumor,-0.17691031,-0.15783484,2.612484,0.4424854
19_5103,1,True,-251.55739,1704.8066,8881.88,Tumor,-0.17691031,-0.15783484,0.57617694,-0.25734973
19_5104,1,True,-41.35253,1702.0791,5063.3574,Tumor,0.3653865,-0.15783484,-0.1512911,-0.25734973
19_5105,1,True,-143.44283,1706.2432,7232.587,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.0062302863
19_5109,5,False,1022.70825,1710.9261,3089.529,CAF,-0.17691031,-0.15783484,-0.1512911,0.469756
19_5111,4,False,97.190994,1704.918,5621.6777,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5119,4,False,104.37497,1715.507,5513.7485,Plasma_IgG,1.0827475,-0.15783484,0.86171067,0.34904104
19_5122,6,False,58.00035,1712.3287,4398.1357,Tumor,1.0525315,-0.15783484,0.6654216,-0.25734973
19_5123,1,True,-88.29365,1705.145,5262.3457,Tumor,-0.17691031,-0.15783484,-0.1512911,0.40126544
19_5124,1,True,-55.594276,1714.8741,8257.586,CAF,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_5126,1,True,-210.11746,1715.6769,8582.701,Tumor,0.6294527,-0.15783484,-0.1512911,-0.25734973
19_5130,6,False,85.57565,1706.2483,4348.374,Tumor,0.25930268,-0.15783484,0.40942973,0.051773284
19_5131,1,True,-28.120464,1705.7314,5196.777,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5133,1,True,-33.615227,1720.0093,4697.578,Tumor,0.7872735,0.091018915,0.57617694,-0.25734973
19_5134,1,True,-53.035156,1722.9242,7760.209,Tumor,0.2507072,-0.15783484,-0.1512911,0.57444125
19_5135,1,True,-68.975716,1716.7528,8291.416,Tumor,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_5138,4,False,155.7948,1713.5997,4221.5723,Plasma_IgG,-0.17691031,0.091018915,-0.1512911,-0.041671056
19_5139,1,True,-98.5869,1709.8354,7849.1836,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5144,6,False,26.842812,1712.5889,4522.2627,Tumor,1.4716846,-0.15783484,-0.1512911,-0.25734973
19_5145,6,False,59.237953,1717.1736,6365.5435,CAM,-0.17691031,-0.15783484,-0.1512911,0.8733413
19_5146,1,True,-144.54718,1722.1898,8480.01,Tumor,0.795869,-0.15783484,-0.1512911,0.30289274
19_5147,1,True,-61.75942,1718.1053,6606.4624,CAM,-0.17691031,-0.15783484,-0.1512911,1.232805
19_5148,1,True,-153.92014,1712.799,7523.471,Tumor,-0.17691031,-0.15783484,-0.1512911,0.25407732
19_5154,4,False,137.8809,1714.136,4242.355,Plasma_IgG,0.2960868,-0.15783484,-0.1512911,-0.041671056
19_5155,6,False,27.147438,1716.5431,5170.818,Tumor,0.2507072,-0.15783484,-0.1512911,0.26745197
19_5156,6,False,37.97635,1720.9684,6907.8228,Tumor,0.3653865,-0.15783484,-0.1512911,0.6001605
19_5157,1,True,-177.3273,1721.7694,7487.127,Tumor,0.35965616,-0.15783484,-0.1512911,0.26745197
19_5158,5,False,97.64345,1720.3854,8160.098,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5162,6,False,96.11137,1724.361,8083.6104,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5164,1,True,-128.35683,1728.7646,8438.308,Tumor,-0.17691031,0.091018915,0.40942973,-0.041671056
19_5165,1,True,-226.78505,1726.7654,8915.123,Tumor,0.35965616,-0.15783484,-0.1512911,0.051773284
19_5170,1,True,-37.157463,1719.4153,4612.802,Tumor,0.91647404,-0.15783484,-0.1512911,0.23259865
19_5171,1,True,-113.85987,1724.544,8384.949,Tumor,1.3395609,-0.15783484,-0.1512911,-0.25734973
19_5176,1,True,-77.04101,1722.8362,8317.021,Tumor,0.6294527,-0.15783484,0.55838305,0.6936048
19_5177,1,True,-158.52997,1722.9279,8512.068,Tumor,1.2230465,-0.15783484,-0.1512911,-0.25734973
19_5181,4,False,373.17468,1716.3142,3990.995,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5182,1,True,-172.82584,1724.5343,8538.324,Tumor,-0.17691031,-0.15783484,0.6654216,-0.25734973
19_5185,5,False,1054.7699,1726.3953,3015.756,Fibroblasts,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5186,1,True,-245.21992,1731.6743,7354.088,Tumor,-0.17691031,-0.15783484,-0.1512911,1.2218156
19_5187,1,True,-112.00433,1730.6598,7565.454,Tumor,0.5129384,-0.15783484,-0.1512911,-0.041671056
19_5190,4,False,256.82782,1726.7898,4107.9717,Plasma_IgG,0.56588334,-0.15783484,-0.1512911,-0.041671056
19_5191,1,True,-41.317497,1725.7092,5052.8633,Tumor,0.56588334,-0.15783484,0.40942973,-0.0062302863
19_5192,1,True,-224.47673,1730.4729,7392.386,Tumor,-0.17691031,-0.15783484,-0.1512911,0.14066516
19_5194,4,False,170.37311,1734.965,4195.788,Plasma_IgG,-0.17691031,-0.15783484,-0.1512911,0.5600834
19_5195,1,True,-76.9838,1733.0359,7917.921,Tumor,0.2960868,-0.15783484,-0.1512911,-0.041671056
19_5196,5,False,112.21443,1731.8933,8126.4487,CAF,-0.17691031,-0.15783484,-0.1512911,0.051773284
19_5202,1,True,-54.259785,1730.572,5084.8784,Tumor,0.092886284,-0.15783484,2.1554327,0.33561233
19_5208,1,True,-73.33386,1726.1758,5256.46,Tumor,0.25930268,-0.15783484,-0.1512911,0.4424854
19_5209,1,True,-245.14485,1730.6533,8817.56,Tumor,0.6294527,-0.15783484,-0.1512911,-0.25734973
19_5210,6,False,28.401731,1726.3052,4538.6616,Tumor,-0.17691031,-0.15783484,-0.1512911,-0.041671056
19_5211,1,True,-24.351093,1723.1161,4646.747,Tumor,0.5129384,-0.15783484,-0.1512911,-0.25734973
19_5213,1,True,-207.71295,1730.8999,7429.4263,Tumor,-0.17691031,-0.15783484,-0.1512911,0.34904104
19_5216,5,False,511.13074,1731.5068,3790.5205,CAF,0.25930268,-0.15783484,-0.1512911,-0.25734973
19_5221,6,False,54.69446,1738.746,4371.208,Tumor,0.6294527,-0.15783484,-0.1512911,-0.25734973
19_5223,1,True,-21.824982,1732.8735,7724.9033,Tumor,-0.17691031,-0.15783484,-0.1512911,0.2094484
19_5224,1,True,-78.117065,1732.5144,7821.0264,Tumor,0.092886284,-0.15783484,-0.1512911,-0.0062302863
19_5225,6,False,38.925896,1737.7383,4468.8335,Tumor,0.7988958,-0.15783484,-0.1512911,0.6001605
19_5226,1,True,-26.842812,1737.6398,4512.6196,Tumor,1.3582745,-0.15783484,-0.1512911,-0.25734973
19_5227,6,False,26.244604,1735.4949,4849.505,Tumor,0.56588334,-0.15783484,0.57617694,0.26745197
19_5228,1,True,-204.12614,1738.8198,7284.8076,Tumor,-0.17691031,-0.15783484,-0.1512911,0.84703946
19_5231,6,False,24.351093,1735.4722,4667.7305,Tumor,0.36268288,-0.15783484,-0.1512911,-0.041671056
19_5232,6,False,120.87209,1733.1798,6236.5317,CAF,-0.17691031,-0.15783484,-0.1512911,-0.25734973
19_5236,5,False,447.13394,1737.7675,3912.6292,Plasma_IgG,0.25930268,-0.15783484,-0.1512911,0.5051968
19_5237,4,False,296.43832,1736.5565,4065.2163,Plasma_IgG,0.092886284,-0.15783484,-0.1512911,-0.25734973
19_5238,6,False,34.198265,1735.5742,5428.0767,Tumor,-0.17691031,-0.15783484,0.6654216,0.26745197
19_5239,6,False,72.85031,1751.0835,8058.058,CAF,0.092886284,-0.15783484,-0.1512911,0.25407732
19_5240,1,True,-26.244604,1744.0685,4824.7,Tumor,1.539591,-0.15783484,2.1794968,0.98168564
